date,channel,campaign,spend,clicks,impressions,sales_cost
2013-12-02,direct,(direct),0.0,129,129,0.0
2013-12-03,Affiliate,(organic/referral),5.25,35,70,0.26
2013-12-03,Bing,brand,2.2,2,8,0.26
2013-12-03,Bing,nonbrand,50.6,46,184,6.07
2013-12-03,Google,brand,40.5,30,150,4.86
2013-12-03,Google,nonbrand,272.7,202,1010,32.72
2013-12-03,direct,(direct),0.0,38,38,0.0
2013-12-04,Affiliate,(organic/referral),7.05,47,94,0.35
2013-12-04,Bing,brand,12.1,11,44,1.45
2013-12-04,Bing,nonbrand,66.0,60,240,7.92
2013-12-04,Google,brand,62.1,46,230,7.45
2013-12-04,Google,nonbrand,348.3,258,1290,41.8
2013-12-04,direct,(direct),0.0,39,39,0.0
2013-12-05,Affiliate,(organic/referral),6.3,42,84,0.32
2013-12-05,Bing,brand,9.9,9,36,1.19
2013-12-05,Bing,nonbrand,49.5,45,180,5.94
2013-12-05,Google,brand,45.9,34,170,5.51
2013-12-05,Google,nonbrand,294.3,218,1090,35.32
2013-12-05,direct,(direct),0.0,29,29,0.0
2013-12-06,Affiliate,(organic/referral),4.95,33,66,0.25
2013-12-06,Bing,brand,4.4,4,16,0.53
2013-12-06,Bing,nonbrand,53.9,49,196,6.47
2013-12-06,Google,brand,31.05,23,115,3.73
2013-12-06,Google,nonbrand,260.55,193,965,31.27
2013-12-06,direct,(direct),0.0,30,30,0.0
2013-12-07,Affiliate,(organic/referral),2.7,18,36,0.13
2013-12-07,Bing,nonbrand,15.4,14,56,1.85
2013-12-07,Google,brand,16.2,12,60,1.94
2013-12-07,Google,nonbrand,135.0,100,500,16.2
2013-12-07,direct,(direct),0.0,21,21,0.0
2013-12-08,Affiliate,(organic/referral),3.15,21,42,0.16
2013-12-08,Bing,brand,7.7,7,28,0.92
2013-12-08,Bing,nonbrand,28.6,26,104,3.43
2013-12-08,Google,brand,28.35,21,105,3.4
2013-12-08,Google,nonbrand,195.75,145,725,23.49
2013-12-08,direct,(direct),0.0,24,24,0.0
2013-12-09,Affiliate,(organic/referral),7.35,49,98,0.37
2013-12-09,Bing,brand,9.9,9,36,1.19
2013-12-09,Bing,nonbrand,70.4,64,256,8.45
2013-12-09,Google,brand,54.0,40,200,6.48
2013-12-09,Google,nonbrand,468.45,347,1735,56.21
2013-12-09,direct,(direct),0.0,50,50,0.0
2013-12-10,Affiliate,(organic/referral),6.15,41,82,0.31
2013-12-10,Bing,brand,11.0,10,40,1.32
2013-12-10,Bing,nonbrand,74.8,68,272,8.98
2013-12-10,Google,brand,54.0,40,200,6.48
2013-12-10,Google,nonbrand,438.75,325,1625,52.65
2013-12-10,direct,(direct),0.0,47,47,0.0
2013-12-11,Affiliate,(organic/referral),8.1,54,108,0.4
2013-12-11,Bing,brand,13.2,12,48,1.58
2013-12-11,Bing,nonbrand,70.4,64,256,8.45
2013-12-11,Google,brand,49.95,37,185,5.99
2013-12-11,Google,nonbrand,475.2,352,1760,57.02
2013-12-11,direct,(direct),0.0,51,51,0.0
2013-12-12,Affiliate,(organic/referral),7.5,50,100,0.38
2013-12-12,Bing,brand,4.4,4,16,0.53
2013-12-12,Bing,nonbrand,67.1,61,244,8.05
2013-12-12,Google,brand,52.65,39,195,6.32
2013-12-12,Google,nonbrand,486.0,360,1800,58.32
2013-12-12,direct,(direct),0.0,49,49,0.0
2013-12-13,Affiliate,(organic/referral),6.6,44,88,0.33
2013-12-13,Bing,brand,8.8,8,32,1.06
2013-12-13,Bing,nonbrand,61.6,56,224,7.39
2013-12-13,Google,brand,62.1,46,230,7.45
2013-12-13,Google,nonbrand,407.7,302,1510,48.92
2013-12-13,direct,(direct),0.0,34,34,0.0
2013-12-14,Affiliate,(organic/referral),3.0,20,40,0.15
2013-12-14,Bing,brand,4.4,4,16,0.53
2013-12-14,Bing,nonbrand,35.2,32,128,4.22
2013-12-14,Google,brand,24.3,18,90,2.92
2013-12-14,Google,nonbrand,229.5,170,850,27.54
2013-12-14,direct,(direct),0.0,24,24,0.0
2013-12-15,Affiliate,(organic/referral),4.05,27,54,0.2
2013-12-15,Bing,brand,6.6,6,24,0.79
2013-12-15,Bing,nonbrand,41.8,38,152,5.02
2013-12-15,Google,brand,22.95,17,85,2.75
2013-12-15,Google,nonbrand,238.95,177,885,28.67
2013-12-15,direct,(direct),0.0,24,24,0.0
2013-12-16,Affiliate,(organic/referral),8.1,54,108,0.4
2013-12-16,Bing,brand,6.6,6,24,0.79
2013-12-16,Bing,nonbrand,68.2,62,248,8.18
2013-12-16,Google,brand,36.45,27,135,4.37
2013-12-16,Google,nonbrand,521.1,386,1930,62.53
2013-12-16,direct,(direct),0.0,49,49,0.0
2013-12-17,Affiliate,(organic/referral),8.1,54,108,0.4
2013-12-17,Bing,brand,13.2,12,48,1.58
2013-12-17,Bing,nonbrand,88.0,80,320,10.56
2013-12-17,Google,brand,44.55,33,165,5.35
2013-12-17,Google,nonbrand,508.95,377,1885,61.07
2013-12-17,direct,(direct),0.0,31,31,0.0
2013-12-18,Affiliate,(organic/referral),7.5,50,100,0.38
2013-12-18,Bing,brand,6.6,6,24,0.79
2013-12-18,Bing,nonbrand,102.3,93,372,12.28
2013-12-18,Google,brand,55.35,41,205,6.64
2013-12-18,Google,nonbrand,575.1,426,2130,69.01
2013-12-18,direct,(direct),0.0,46,46,0.0
2013-12-19,Affiliate,(organic/referral),6.15,41,82,0.31
2013-12-19,Bing,brand,9.9,9,36,1.19
2013-12-19,Bing,nonbrand,91.3,83,332,10.96
2013-12-19,Google,brand,43.2,32,160,5.18
2013-12-19,Google,nonbrand,550.8,408,2040,66.1
2013-12-19,direct,(direct),0.0,55,55,0.0
2013-12-20,Affiliate,(organic/referral),7.5,50,100,0.38
2013-12-20,Bing,brand,12.1,11,44,1.45
2013-12-20,Bing,nonbrand,67.1,61,244,8.05
2013-12-20,Google,brand,41.85,31,155,5.02
2013-12-20,Google,nonbrand,495.45,367,1835,59.45
2013-12-20,direct,(direct),0.0,37,37,0.0
2013-12-21,Affiliate,(organic/referral),4.65,31,62,0.23
2013-12-21,Bing,brand,6.6,6,24,0.79
2013-12-21,Bing,nonbrand,41.8,38,152,5.02
2013-12-21,Google,brand,25.65,19,95,3.08
2013-12-21,Google,nonbrand,263.25,195,975,31.59
2013-12-21,direct,(direct),0.0,25,25,0.0
2013-12-22,Affiliate,(organic/referral),2.1,14,28,0.11
2013-12-22,Bing,brand,6.6,6,24,0.79
2013-12-22,Bing,nonbrand,31.9,29,116,3.83
2013-12-22,Google,brand,28.35,21,105,3.4
2013-12-22,Google,nonbrand,216.0,160,800,25.92
2013-12-22,direct,(direct),0.0,24,24,0.0
2013-12-23,Affiliate,(organic/referral),8.1,54,108,0.4
2013-12-23,Bing,brand,9.9,9,36,1.19
2013-12-23,Bing,nonbrand,51.7,47,188,6.2
2013-12-23,Google,brand,48.6,36,180,5.83
2013-12-23,Google,nonbrand,394.2,292,1460,47.3
2013-12-23,direct,(direct),0.0,57,57,0.0
2013-12-24,Affiliate,(organic/referral),6.9,46,92,0.34
2013-12-24,Bing,brand,4.4,4,16,0.53
2013-12-24,Bing,nonbrand,72.6,66,264,8.71
2013-12-24,Google,brand,51.3,38,190,6.16
2013-12-24,Google,nonbrand,387.45,287,1435,46.49
2013-12-24,direct,(direct),0.0,53,53,0.0
2013-12-25,Affiliate,(organic/referral),7.95,53,106,0.4
2013-12-25,Bing,brand,9.9,9,36,1.19
2013-12-25,Bing,nonbrand,46.2,42,168,5.54
2013-12-25,Google,brand,68.85,51,255,8.26
2013-12-25,Google,nonbrand,346.95,257,1285,41.63
2013-12-25,direct,(direct),0.0,62,62,0.0
2013-12-26,Affiliate,(organic/referral),6.0,40,80,0.3
2013-12-26,Bing,brand,8.8,8,32,1.06
2013-12-26,Bing,nonbrand,59.4,54,216,7.13
2013-12-26,Google,brand,63.45,47,235,7.61
2013-12-26,Google,nonbrand,407.7,302,1510,48.92
2013-12-26,direct,(direct),0.0,42,42,0.0
2013-12-27,Affiliate,(organic/referral),7.05,47,94,0.35
2013-12-27,Bing,brand,7.7,7,28,0.92
2013-12-27,Bing,nonbrand,71.5,65,260,8.58
2013-12-27,Google,brand,47.25,35,175,5.67
2013-12-27,Google,nonbrand,396.9,294,1470,47.63
2013-12-27,direct,(direct),0.0,33,33,0.0
2013-12-28,Affiliate,(organic/referral),3.6,24,48,0.18
2013-12-28,Bing,brand,4.4,4,16,0.53
2013-12-28,Bing,nonbrand,29.7,27,108,3.56
2013-12-28,Google,brand,27.0,20,100,3.24
2013-12-28,Google,nonbrand,170.1,126,630,20.41
2013-12-28,direct,(direct),0.0,12,12,0.0
2013-12-29,Affiliate,(organic/referral),3.0,20,40,0.15
2013-12-29,Bing,brand,8.8,8,32,1.06
2013-12-29,Bing,nonbrand,3.3,3,12,0.4
2013-12-29,Google,brand,29.7,22,110,3.56
2013-12-29,Google,nonbrand,151.2,112,560,18.14
2013-12-29,direct,(direct),0.0,19,19,0.0
2013-12-30,Affiliate,(organic/referral),7.05,47,94,0.35
2013-12-30,Bing,brand,7.7,7,28,0.92
2013-12-30,Bing,nonbrand,22.0,20,80,2.64
2013-12-30,Google,brand,44.55,33,165,5.35
2013-12-30,Google,nonbrand,361.8,268,1340,43.42
2013-12-30,direct,(direct),0.0,36,36,0.0
2013-12-31,Affiliate,(organic/referral),8.4,56,112,0.42
2013-12-31,Bing,brand,12.1,11,44,1.45
2013-12-31,Bing,nonbrand,23.1,21,84,2.77
2013-12-31,Google,brand,48.6,36,180,5.83
2013-12-31,Google,nonbrand,364.5,270,1350,43.74
2013-12-31,direct,(direct),0.0,43,43,0.0
2014-01-01,Affiliate,(organic/referral),8.25,55,110,0.41
2014-01-01,Bing,brand,13.2,12,48,1.58
2014-01-01,Bing,nonbrand,45.1,41,164,5.41
2014-01-01,Google,brand,63.45,47,235,7.61
2014-01-01,Google,nonbrand,398.25,295,1475,47.79
2014-01-01,direct,(direct),0.0,46,46,0.0
2014-01-02,Affiliate,(organic/referral),8.1,54,108,0.4
2014-01-02,Bing,brand,11.0,10,40,1.32
2014-01-02,Bing,nonbrand,62.7,57,228,7.52
2014-01-02,Google,brand,44.55,33,165,5.35
2014-01-02,Google,nonbrand,364.5,270,1350,43.74
2014-01-02,direct,(direct),0.0,37,37,0.0
2014-01-03,Affiliate,(organic/referral),6.6,44,88,0.33
2014-01-03,Bing,brand,7.7,7,28,0.92
2014-01-03,Bing,nonbrand,44.0,40,160,5.28
2014-01-03,Google,brand,47.25,35,175,5.67
2014-01-03,Google,nonbrand,361.8,268,1340,43.42
2014-01-03,direct,(direct),0.0,29,29,0.0
2014-01-04,Affiliate,(organic/referral),3.3,22,44,0.16
2014-01-04,Bing,brand,2.2,2,8,0.26
2014-01-04,Bing,nonbrand,58.3,53,212,7.0
2014-01-04,Google,brand,21.6,16,80,2.59
2014-01-04,Google,nonbrand,157.95,117,585,18.95
2014-01-04,direct,(direct),0.0,20,20,0.0
2014-01-05,Affiliate,(organic/referral),3.0,20,40,0.15
2014-01-05,Bing,nonbrand,89.1,81,324,10.69
2014-01-05,Google,brand,24.3,18,90,2.92
2014-01-05,Google,nonbrand,199.8,148,740,23.98
2014-01-05,direct,(direct),0.0,23,23,0.0
2014-01-06,Affiliate,(organic/referral),5.1,34,68,0.26
2014-01-06,Bing,brand,7.7,7,28,0.92
2014-01-06,Bing,nonbrand,107.8,98,392,12.94
2014-01-06,Google,brand,49.95,37,185,5.99
2014-01-06,Google,nonbrand,363.15,269,1345,43.58
2014-01-06,direct,(direct),0.0,39,39,0.0
2014-01-07,Affiliate,(organic/referral),6.75,45,90,0.34
2014-01-07,Bing,brand,6.6,6,24,0.79
2014-01-07,Bing,nonbrand,74.8,68,272,8.98
2014-01-07,Google,brand,39.15,29,145,4.7
2014-01-07,Google,nonbrand,353.7,262,1310,42.44
2014-01-07,direct,(direct),0.0,42,42,0.0
2014-01-08,Affiliate,(organic/referral),6.9,46,92,0.34
2014-01-08,Bing,brand,15.4,14,56,1.85
2014-01-08,Bing,nonbrand,64.9,59,236,7.79
2014-01-08,Google,brand,39.15,29,145,4.7
2014-01-08,Google,nonbrand,409.05,303,1515,49.09
2014-01-08,direct,(direct),0.0,54,54,0.0
2014-01-09,Affiliate,(organic/referral),6.0,40,80,0.3
2014-01-09,Bing,brand,9.9,9,36,1.19
2014-01-09,Bing,nonbrand,64.9,59,236,7.79
2014-01-09,Google,brand,55.35,41,205,6.64
2014-01-09,Google,nonbrand,348.3,258,1290,41.8
2014-01-09,direct,(direct),0.0,53,53,0.0
2014-01-10,Affiliate,(organic/referral),6.9,46,92,0.34
2014-01-10,Bing,brand,9.9,9,36,1.19
2014-01-10,Bing,nonbrand,59.4,54,216,7.13
2014-01-10,Google,brand,33.75,25,125,4.05
2014-01-10,Google,nonbrand,369.9,274,1370,44.39
2014-01-10,direct,(direct),0.0,60,60,0.0
2014-01-11,Affiliate,(organic/referral),3.9,26,52,0.2
2014-01-11,Bing,brand,5.5,5,20,0.66
2014-01-11,Bing,nonbrand,35.2,32,128,4.22
2014-01-11,Google,brand,20.25,15,75,2.43
2014-01-11,Google,nonbrand,186.3,138,690,22.36
2014-01-11,direct,(direct),0.0,20,20,0.0
2014-01-12,Affiliate,(organic/referral),3.15,21,42,0.16
2014-01-12,Bing,brand,8.8,8,32,1.06
2014-01-12,Bing,nonbrand,35.2,32,128,4.22
2014-01-12,Google,brand,29.7,22,110,3.56
2014-01-12,Google,nonbrand,156.6,116,580,18.79
2014-01-12,Meta,pilot,41.8,44,264,5.02
2014-01-12,direct,(direct),0.0,29,29,0.0
2014-01-13,Affiliate,(organic/referral),9.75,65,130,0.49
2014-01-13,Bing,brand,13.2,12,48,1.58
2014-01-13,Bing,nonbrand,56.1,51,204,6.73
2014-01-13,Google,brand,55.35,41,205,6.64
2014-01-13,Google,nonbrand,352.35,261,1305,42.28
2014-01-13,Meta,pilot,88.35,93,558,10.6
2014-01-13,direct,(direct),0.0,41,41,0.0
2014-01-14,Affiliate,(organic/referral),6.6,44,88,0.33
2014-01-14,Bing,brand,13.2,12,48,1.58
2014-01-14,Bing,nonbrand,39.6,36,144,4.75
2014-01-14,Google,brand,43.2,32,160,5.18
2014-01-14,Google,nonbrand,383.4,284,1420,46.01
2014-01-14,Meta,pilot,96.9,102,612,11.63
2014-01-14,direct,(direct),0.0,38,38,0.0
2014-01-15,Affiliate,(organic/referral),7.95,53,106,0.4
2014-01-15,Bing,brand,13.2,12,48,1.58
2014-01-15,Bing,nonbrand,61.6,56,224,7.39
2014-01-15,Google,brand,64.8,48,240,7.78
2014-01-15,Google,nonbrand,369.9,274,1370,44.39
2014-01-15,Meta,pilot,95.95,101,606,11.51
2014-01-15,direct,(direct),0.0,53,53,0.0
2014-01-16,Affiliate,(organic/referral),6.15,41,82,0.31
2014-01-16,Bing,brand,8.8,8,32,1.06
2014-01-16,Bing,nonbrand,63.8,58,232,7.66
2014-01-16,Google,brand,63.45,47,235,7.61
2014-01-16,Google,nonbrand,369.9,274,1370,44.39
2014-01-16,Meta,pilot,85.5,90,540,10.26
2014-01-16,direct,(direct),0.0,55,55,0.0
2014-01-17,Affiliate,(organic/referral),7.8,52,104,0.39
2014-01-17,Bing,brand,7.7,7,28,0.92
2014-01-17,Bing,nonbrand,60.5,55,220,7.26
2014-01-17,Google,brand,43.2,32,160,5.18
2014-01-17,Google,nonbrand,361.8,268,1340,43.42
2014-01-17,Meta,pilot,78.85,83,498,9.46
2014-01-17,direct,(direct),0.0,52,52,0.0
2014-01-18,Affiliate,(organic/referral),4.5,30,60,0.22
2014-01-18,Bing,brand,6.6,6,24,0.79
2014-01-18,Bing,nonbrand,31.9,29,116,3.83
2014-01-18,Google,brand,28.35,21,105,3.4
2014-01-18,Google,nonbrand,183.6,136,680,22.03
2014-01-18,Meta,pilot,40.85,43,258,4.9
2014-01-18,direct,(direct),0.0,24,24,0.0
2014-01-19,Affiliate,(organic/referral),3.9,26,52,0.2
2014-01-19,Bing,brand,2.2,2,8,0.26
2014-01-19,Bing,nonbrand,25.3,23,92,3.04
2014-01-19,Google,brand,24.3,18,90,2.92
2014-01-19,Google,nonbrand,184.95,137,685,22.19
2014-01-19,Meta,pilot,50.35,53,318,6.04
2014-01-19,direct,(direct),0.0,33,33,0.0
2014-01-20,Affiliate,(organic/referral),9.0,60,120,0.45
2014-01-20,Bing,brand,7.7,7,28,0.92
2014-01-20,Bing,nonbrand,49.5,45,180,5.94
2014-01-20,Google,brand,59.4,44,220,7.13
2014-01-20,Google,nonbrand,363.15,269,1345,43.58
2014-01-20,Meta,pilot,75.05,79,474,9.01
2014-01-20,direct,(direct),0.0,42,42,0.0
2014-01-21,Affiliate,(organic/referral),7.95,53,106,0.4
2014-01-21,Bing,brand,13.2,12,48,1.58
2014-01-21,Bing,nonbrand,55.0,50,200,6.6
2014-01-21,Google,brand,67.5,50,250,8.1
2014-01-21,Google,nonbrand,357.75,265,1325,42.93
2014-01-21,Meta,pilot,84.55,89,534,10.15
2014-01-21,direct,(direct),0.0,49,49,0.0
2014-01-22,Affiliate,(organic/referral),8.4,56,112,0.42
2014-01-22,Bing,brand,14.3,13,52,1.72
2014-01-22,Bing,nonbrand,61.6,56,224,7.39
2014-01-22,Google,brand,62.1,46,230,7.45
2014-01-22,Google,nonbrand,396.9,294,1470,47.63
2014-01-22,Meta,pilot,84.55,89,534,10.15
2014-01-22,direct,(direct),0.0,48,48,0.0
2014-01-23,Affiliate,(organic/referral),7.95,53,106,0.4
2014-01-23,Bing,brand,11.0,10,40,1.32
2014-01-23,Bing,nonbrand,61.6,56,224,7.39
2014-01-23,Google,brand,56.7,42,210,6.8
2014-01-23,Google,nonbrand,338.85,251,1255,40.66
2014-01-23,Meta,pilot,95.95,101,606,11.51
2014-01-23,direct,(direct),0.0,52,52,0.0
2014-01-24,Affiliate,(organic/referral),8.85,59,118,0.44
2014-01-24,Bing,brand,9.9,9,36,1.19
2014-01-24,Bing,nonbrand,49.5,45,180,5.94
2014-01-24,Google,brand,55.35,41,205,6.64
2014-01-24,Google,nonbrand,338.85,251,1255,40.66
2014-01-24,Meta,pilot,82.65,87,522,9.92
2014-01-24,direct,(direct),0.0,50,50,0.0
2014-01-25,Affiliate,(organic/referral),4.2,28,56,0.21
2014-01-25,Bing,brand,6.6,6,24,0.79
2014-01-25,Bing,nonbrand,25.3,23,92,3.04
2014-01-25,Google,brand,35.1,26,130,4.21
2014-01-25,Google,nonbrand,168.75,125,625,20.25
2014-01-25,Meta,pilot,35.15,37,222,4.22
2014-01-25,direct,(direct),0.0,17,17,0.0
2014-01-26,Affiliate,(organic/referral),4.5,30,60,0.22
2014-01-26,Bing,brand,4.4,4,16,0.53
2014-01-26,Bing,nonbrand,31.9,29,116,3.83
2014-01-26,Google,brand,22.95,17,85,2.75
2014-01-26,Google,nonbrand,187.65,139,695,22.52
2014-01-26,Meta,pilot,53.2,56,336,6.38
2014-01-26,direct,(direct),0.0,33,33,0.0
2014-01-27,Affiliate,(organic/referral),8.85,59,118,0.44
2014-01-27,Bing,brand,15.4,14,56,1.85
2014-01-27,Bing,nonbrand,66.0,60,240,7.92
2014-01-27,Google,brand,70.2,52,260,8.42
2014-01-27,Google,nonbrand,387.45,287,1435,46.49
2014-01-27,Meta,pilot,91.2,96,576,10.94
2014-01-27,direct,(direct),0.0,52,52,0.0
2014-01-28,Affiliate,(organic/referral),8.7,58,116,0.44
2014-01-28,Bing,brand,11.0,10,40,1.32
2014-01-28,Bing,nonbrand,78.1,71,284,9.37
2014-01-28,Google,brand,64.8,48,240,7.78
2014-01-28,Google,nonbrand,423.9,314,1570,50.87
2014-01-28,Meta,pilot,91.2,96,576,10.94
2014-01-28,direct,(direct),0.0,48,48,0.0
2014-01-29,Affiliate,(organic/referral),10.2,68,136,0.51
2014-01-29,Bing,brand,14.3,13,52,1.72
2014-01-29,Bing,nonbrand,82.5,75,300,9.9
2014-01-29,Google,brand,62.1,46,230,7.45
2014-01-29,Google,nonbrand,441.45,327,1635,52.97
2014-01-29,Meta,pilot,92.15,97,582,11.06
2014-01-29,direct,(direct),0.0,69,69,0.0
2014-01-30,Affiliate,(organic/referral),7.2,48,96,0.36
2014-01-30,Bing,brand,6.6,6,24,0.79
2014-01-30,Bing,nonbrand,66.0,60,240,7.92
2014-01-30,Google,brand,72.9,54,270,8.75
2014-01-30,Google,nonbrand,445.5,330,1650,53.46
2014-01-30,Meta,pilot,85.5,90,540,10.26
2014-01-30,direct,(direct),0.0,70,70,0.0
2014-01-31,Affiliate,(organic/referral),10.2,68,136,0.51
2014-01-31,Bing,brand,11.0,10,40,1.32
2014-01-31,Bing,nonbrand,68.2,62,248,8.18
2014-01-31,Google,brand,74.25,55,275,8.91
2014-01-31,Google,nonbrand,399.6,296,1480,47.95
2014-01-31,Meta,pilot,87.4,92,552,10.49
2014-01-31,direct,(direct),0.0,42,42,0.0
2014-02-01,Affiliate,(organic/referral),4.5,30,60,0.22
2014-02-01,Bing,brand,4.4,4,16,0.53
2014-02-01,Bing,nonbrand,39.6,36,144,4.75
2014-02-01,Google,brand,27.0,20,100,3.24
2014-02-01,Google,nonbrand,178.2,132,660,21.38
2014-02-01,Meta,pilot,38.95,41,246,4.67
2014-02-01,direct,(direct),0.0,25,25,0.0
2014-02-02,Affiliate,(organic/referral),2.85,19,38,0.14
2014-02-02,Bing,brand,3.3,3,12,0.4
2014-02-02,Bing,nonbrand,29.7,27,108,3.56
2014-02-02,Google,brand,29.7,22,110,3.56
2014-02-02,Google,nonbrand,194.4,144,720,23.33
2014-02-02,Meta,pilot,39.9,42,252,4.79
2014-02-02,direct,(direct),0.0,27,27,0.0
2014-02-03,Affiliate,(organic/referral),9.0,60,120,0.45
2014-02-03,Bing,brand,11.0,10,40,1.32
2014-02-03,Bing,nonbrand,56.1,51,204,6.73
2014-02-03,Google,brand,60.75,45,225,7.29
2014-02-03,Google,nonbrand,379.35,281,1405,45.52
2014-02-03,Meta,pilot,97.85,103,618,11.74
2014-02-03,direct,(direct),0.0,46,46,0.0
2014-02-04,Affiliate,(organic/referral),11.25,75,150,0.56
2014-02-04,Bing,brand,7.7,7,28,0.92
2014-02-04,Bing,nonbrand,72.6,66,264,8.71
2014-02-04,Google,brand,63.45,47,235,7.61
2014-02-04,Google,nonbrand,405.0,300,1500,48.6
2014-02-04,Meta,pilot,91.2,96,576,10.94
2014-02-04,direct,(direct),0.0,63,63,0.0
2014-02-05,Affiliate,(organic/referral),8.1,54,108,0.4
2014-02-05,Bing,brand,11.0,10,40,1.32
2014-02-05,Bing,nonbrand,71.5,65,260,8.58
2014-02-05,Google,brand,59.4,44,220,7.13
2014-02-05,Google,nonbrand,457.65,339,1695,54.92
2014-02-05,Meta,pilot,91.2,96,576,10.94
2014-02-05,direct,(direct),0.0,62,62,0.0
2014-02-06,Affiliate,(organic/referral),9.0,60,120,0.45
2014-02-06,Bing,brand,7.7,7,28,0.92
2014-02-06,Bing,nonbrand,68.2,62,248,8.18
2014-02-06,Google,brand,52.65,39,195,6.32
2014-02-06,Google,nonbrand,444.15,329,1645,53.3
2014-02-06,Meta,pilot,106.4,112,672,12.77
2014-02-06,direct,(direct),0.0,36,36,0.0
2014-02-07,Affiliate,(organic/referral),8.85,59,118,0.44
2014-02-07,Bing,brand,9.9,9,36,1.19
2014-02-07,Bing,nonbrand,51.7,47,188,6.2
2014-02-07,Google,brand,54.0,40,200,6.48
2014-02-07,Google,nonbrand,371.25,275,1375,44.55
2014-02-07,Meta,pilot,90.25,95,570,10.83
2014-02-07,direct,(direct),0.0,43,43,0.0
2014-02-08,Affiliate,(organic/referral),5.1,34,68,0.26
2014-02-08,Bing,brand,7.7,7,28,0.92
2014-02-08,Bing,nonbrand,26.4,24,96,3.17
2014-02-08,Google,brand,35.1,26,130,4.21
2014-02-08,Google,nonbrand,182.25,135,675,21.87
2014-02-08,Meta,pilot,56.05,59,354,6.73
2014-02-08,direct,(direct),0.0,29,29,0.0
2014-02-09,Affiliate,(organic/referral),3.9,26,52,0.2
2014-02-09,Bing,brand,7.7,7,28,0.92
2014-02-09,Bing,nonbrand,48.4,44,176,5.81
2014-02-09,Google,brand,27.0,20,100,3.24
2014-02-09,Google,nonbrand,284.85,211,1055,34.18
2014-02-09,Meta,pilot,41.8,44,264,5.02
2014-02-09,direct,(direct),0.0,22,22,0.0
2014-02-10,Affiliate,(organic/referral),11.85,79,158,0.59
2014-02-10,Bing,brand,24.2,22,88,2.9
2014-02-10,Bing,nonbrand,97.9,89,356,11.75
2014-02-10,Google,brand,78.3,58,290,9.4
2014-02-10,Google,nonbrand,575.1,426,2130,69.01
2014-02-10,Meta,pilot,95.0,100,600,11.4
2014-02-10,direct,(direct),0.0,61,61,0.0
2014-02-11,Affiliate,(organic/referral),9.15,61,122,0.46
2014-02-11,Bing,brand,15.4,14,56,1.85
2014-02-11,Bing,nonbrand,97.9,89,356,11.75
2014-02-11,Google,brand,91.8,68,340,11.02
2014-02-11,Google,nonbrand,560.25,415,2075,67.23
2014-02-11,Meta,pilot,94.05,99,594,11.29
2014-02-11,direct,(direct),0.0,52,52,0.0
2014-02-12,Affiliate,(organic/referral),12.15,81,162,0.61
2014-02-12,Bing,brand,13.2,12,48,1.58
2014-02-12,Bing,nonbrand,119.9,109,436,14.39
2014-02-12,Google,brand,62.1,46,230,7.45
2014-02-12,Google,nonbrand,621.0,460,2300,74.52
2014-02-12,Meta,pilot,94.05,99,594,11.29
2014-02-12,direct,(direct),0.0,61,61,0.0
2014-02-13,Affiliate,(organic/referral),9.75,65,130,0.49
2014-02-13,Bing,brand,16.5,15,60,1.98
2014-02-13,Bing,nonbrand,93.5,85,340,11.22
2014-02-13,Google,brand,70.2,52,260,8.42
2014-02-13,Google,nonbrand,589.95,437,2185,70.79
2014-02-13,Meta,pilot,107.35,113,678,12.88
2014-02-13,direct,(direct),0.0,61,61,0.0
2014-02-14,Affiliate,(organic/referral),9.9,66,132,0.5
2014-02-14,Bing,brand,12.1,11,44,1.45
2014-02-14,Bing,nonbrand,91.3,83,332,10.96
2014-02-14,Google,brand,58.05,43,215,6.97
2014-02-14,Google,nonbrand,514.35,381,1905,61.72
2014-02-14,Meta,pilot,76.95,81,486,9.23
2014-02-14,direct,(direct),0.0,57,57,0.0
2014-02-15,Affiliate,(organic/referral),2.55,17,34,0.13
2014-02-15,Bing,brand,4.4,4,16,0.53
2014-02-15,Bing,nonbrand,57.2,52,208,6.86
2014-02-15,Google,brand,27.0,20,100,3.24
2014-02-15,Google,nonbrand,306.45,227,1135,36.77
2014-02-15,Meta,pilot,33.25,35,210,3.99
2014-02-15,direct,(direct),0.0,27,27,0.0
2014-02-16,Affiliate,(organic/referral),4.05,27,54,0.2
2014-02-16,Bing,brand,4.4,4,16,0.53
2014-02-16,Bing,nonbrand,30.8,28,112,3.7
2014-02-16,Google,brand,25.65,19,95,3.08
2014-02-16,Google,nonbrand,207.9,154,770,24.95
2014-02-16,Meta,pilot,37.05,39,234,4.45
2014-02-16,direct,(direct),0.0,20,20,0.0
2014-02-17,Affiliate,(organic/referral),9.15,61,122,0.46
2014-02-17,Bing,brand,5.5,5,20,0.66
2014-02-17,Bing,nonbrand,60.5,55,220,7.26
2014-02-17,Google,brand,49.95,37,185,5.99
2014-02-17,Google,nonbrand,419.85,311,1555,50.38
2014-02-17,Meta,pilot,84.55,89,534,10.15
2014-02-17,direct,(direct),0.0,62,62,0.0
2014-02-18,Affiliate,(organic/referral),9.3,62,124,0.46
2014-02-18,Bing,brand,9.9,9,36,1.19
2014-02-18,Bing,nonbrand,63.8,58,232,7.66
2014-02-18,Google,brand,67.5,50,250,8.1
2014-02-18,Google,nonbrand,433.35,321,1605,52.0
